"","Site","Plot","Line","Indicator","X1st.Hit.N","X1st.Hit.Avg","Any.Hit.N","Any.Hit.Avg"
"367","BEEF BASIN 2013","B1_10",2,"GUSA/D",0,0,0,0
"368","BEEF BASIN 2013","B1_10",2,"HECO26",1,0.017,1,0.017
"369","BEEF BASIN 2013","B1_10",2,"HECO26/D",0,0,0,0
"370","BEEF BASIN 2013","B1_10",2,"HYACA2",0,0,0,0
"371","BEEF BASIN 2013","B1_10",2,"JUOS",0,0,0,0
"372","BEEF BASIN 2013","B1_10",2,"KRLA2",2,0.033,2,0.033
"373","BEEF BASIN 2013","B1_10",2,"KRLA2/DP",0,0,0,0
"374","BEEF BASIN 2013","B1_10",2,"LAOC3",0,0,0,0
"375","BEEF BASIN 2013","B1_10",2,"LEMO2",0,0,0,0
"376","BEEF BASIN 2013","B1_10",2,"MAFR3",0,0,0,0
"377","BEEF BASIN 2013","B1_10",2,"MAFR3/DP",0,0,0,0
"378","BEEF BASIN 2013","B1_10",2,"OENOT",0,0,0,0
"379","BEEF BASIN 2013","B1_10",2,"OPPO",0,0,0,0
"380","BEEF BASIN 2013","B1_10",2,"OPPO/D",0,0,0,0
"381","BEEF BASIN 2013","B1_10",2,"OPPO/DP",0,0,0,0
"382","BEEF BASIN 2013","B1_10",2,"PEPU7",0,0,0,0
"383","BEEF BASIN 2013","B1_10",2,"PIED",0,0,0,0
"384","BEEF BASIN 2013","B1_10",2,"PLPA2",0,0,0,0
"385","BEEF BASIN 2013","B1_10",2,"SALSO",0,0,0,0
"386","BEEF BASIN 2013","B1_10",2,"SALSO/D",0,0,0,0
"387","BEEF BASIN 2013","B1_10",2,"SPCO",0,0,0,0
"388","BEEF BASIN 2013","B1_10",2,"SPCR",0,0,0,0
"389","BEEF BASIN 2013","B1_10",2,"SPCR/D",1,0.017,1,0.017
"390","BEEF BASIN 2013","B1_10",2,"UNKSPR",0,0,0,0
"391","BEEF BASIN 2013","B1_10",2,"Total Foliar",37,0.617,37,0.617
"392","BEEF BASIN 2013","B1_10",2,"Total Litter",13,0.217,0,0
"393","BEEF BASIN 2013","B1_10",3,"Bare Soil",2,0.033,NA,NA
"394","BEEF BASIN 2013","B1_10",3,"ACHY",0,0,0,0
"395","BEEF BASIN 2013","B1_10",3,"AMID",0,0,0,0
"396","BEEF BASIN 2013","B1_10",3,"AMSIN",0,0,0,0
"397","BEEF BASIN 2013","B1_10",3,"ARPU9",0,0,0,0
"398","BEEF BASIN 2013","B1_10",3,"ARTR2",0,0,0,0
"399","BEEF BASIN 2013","B1_10",3,"ARTR2/D",1,0.017,1,0.017
"400","BEEF BASIN 2013","B1_10",3,"ARTR2/DP",0,0,0,0
"401","BEEF BASIN 2013","B1_10",3,"ATCA2",0,0,0,0
"402","BEEF BASIN 2013","B1_10",3,"ATCA2/D",0,0,0,0
"403","BEEF BASIN 2013","B1_10",3,"ATCA2/DP",0,0,0,0
"404","BEEF BASIN 2013","B1_10",3,"BOGR",23,0.383,27,0.45
"405","BEEF BASIN 2013","B1_10",3,"BOGR/D",0,0,0,0
"406","BEEF BASIN 2013","B1_10",3,"BRTE",0,0,0,0
"407","BEEF BASIN 2013","B1_10",3,"BRTE/D",0,0,0,0
"408","BEEF BASIN 2013","B1_10",3,"CHDE2",0,0,0,0
"409","BEEF BASIN 2013","B1_10",3,"CHNAA3",0,0,0,0
"410","BEEF BASIN 2013","B1_10",3,"CHVI/DP",0,0,0,0
"411","BEEF BASIN 2013","B1_10",3,"CHVI8",0,0,0,0
"412","BEEF BASIN 2013","B1_10",3,"CLLU2",0,0,0,0
"413","BEEF BASIN 2013","B1_10",3,"CRFL5",0,0,0,0
"414","BEEF BASIN 2013","B1_10",3,"DEPI",0,0,0,0
"415","BEEF BASIN 2013","B1_10",3,"DEPI/D",0,0,0,0
"416","BEEF BASIN 2013","B1_10",3,"ECCOC",0,0,0,0
"417","BEEF BASIN 2013","B1_10",3,"ECCOC/D",0,0,0,0
"418","BEEF BASIN 2013","B1_10",3,"ELEL",0,0,0,0
"419","BEEF BASIN 2013","B1_10",3,"EPVI",0,0,0,0
"420","BEEF BASIN 2013","B1_10",3,"ERCI6",0,0,0,0
"421","BEEF BASIN 2013","B1_10",3,"GRFA",0,0,0,0
"422","BEEF BASIN 2013","B1_10",3,"GUSA",2,0.033,2,0.033
"423","BEEF BASIN 2013","B1_10",3,"GUSA/D",0,0,0,0
"424","BEEF BASIN 2013","B1_10",3,"HECO26",10,0.167,11,0.183
"425","BEEF BASIN 2013","B1_10",3,"HECO26/D",0,0,0,0
"426","BEEF BASIN 2013","B1_10",3,"HYACA2",0,0,0,0
"427","BEEF BASIN 2013","B1_10",3,"JUOS",0,0,0,0
"428","BEEF BASIN 2013","B1_10",3,"KRLA2",0,0,0,0
"429","BEEF BASIN 2013","B1_10",3,"KRLA2/DP",0,0,0,0
"430","BEEF BASIN 2013","B1_10",3,"LAOC3",0,0,0,0
"431","BEEF BASIN 2013","B1_10",3,"LEMO2",0,0,0,0
"432","BEEF BASIN 2013","B1_10",3,"MAFR3",0,0,0,0
"433","BEEF BASIN 2013","B1_10",3,"MAFR3/DP",0,0,0,0
"434","BEEF BASIN 2013","B1_10",3,"OENOT",0,0,0,0
"435","BEEF BASIN 2013","B1_10",3,"OPPO",0,0,0,0
"436","BEEF BASIN 2013","B1_10",3,"OPPO/D",0,0,0,0
"437","BEEF BASIN 2013","B1_10",3,"OPPO/DP",0,0,0,0
"438","BEEF BASIN 2013","B1_10",3,"PEPU7",0,0,0,0
"439","BEEF BASIN 2013","B1_10",3,"PIED",0,0,0,0
"440","BEEF BASIN 2013","B1_10",3,"PLPA2",0,0,0,0
"441","BEEF BASIN 2013","B1_10",3,"SALSO",0,0,0,0
"442","BEEF BASIN 2013","B1_10",3,"SALSO/D",0,0,0,0
"443","BEEF BASIN 2013","B1_10",3,"SPCO",0,0,0,0
"444","BEEF BASIN 2013","B1_10",3,"SPCR",0,0,0,0
"445","BEEF BASIN 2013","B1_10",3,"SPCR/D",0,0,0,0
"446","BEEF BASIN 2013","B1_10",3,"UNKSPR",0,0,0,0
"447","BEEF BASIN 2013","B1_10",3,"Total Foliar",36,0.6,36,0.6
"448","BEEF BASIN 2013","B1_10",3,"Total Litter",19,0.317,0,0
"449","BEEF BASIN 2013","B1_10",4,"Bare Soil",3,0.05,NA,NA
"450","BEEF BASIN 2013","B1_10",4,"ACHY",0,0,0,0
"451","BEEF BASIN 2013","B1_10",4,"AMID",0,0,0,0
"452","BEEF BASIN 2013","B1_10",4,"AMSIN",0,0,0,0
"453","BEEF BASIN 2013","B1_10",4,"ARPU9",0,0,0,0
"454","BEEF BASIN 2013","B1_10",4,"ARTR2",0,0,0,0
"455","BEEF BASIN 2013","B1_10",4,"ARTR2/D",0,0,0,0
"456","BEEF BASIN 2013","B1_10",4,"ARTR2/DP",0,0,0,0
"457","BEEF BASIN 2013","B1_10",4,"ATCA2",0,0,0,0
"458","BEEF BASIN 2013","B1_10",4,"ATCA2/D",0,0,0,0
"459","BEEF BASIN 2013","B1_10",4,"ATCA2/DP",0,0,0,0
"460","BEEF BASIN 2013","B1_10",4,"BOGR",31,0.517,32,0.533
"461","BEEF BASIN 2013","B1_10",4,"BOGR/D",1,0.017,1,0.017
"462","BEEF BASIN 2013","B1_10",4,"BRTE",0,0,0,0
"463","BEEF BASIN 2013","B1_10",4,"BRTE/D",0,0,0,0
"464","BEEF BASIN 2013","B1_10",4,"CHDE2",0,0,0,0
"465","BEEF BASIN 2013","B1_10",4,"CHNAA3",0,0,0,0
"466","BEEF BASIN 2013","B1_10",4,"CHVI/DP",0,0,0,0
"467","BEEF BASIN 2013","B1_10",4,"CHVI8",0,0,0,0
"468","BEEF BASIN 2013","B1_10",4,"CLLU2",0,0,0,0
"469","BEEF BASIN 2013","B1_10",4,"CRFL5",0,0,0,0
"470","BEEF BASIN 2013","B1_10",4,"DEPI",0,0,0,0
"471","BEEF BASIN 2013","B1_10",4,"DEPI/D",0,0,0,0
"472","BEEF BASIN 2013","B1_10",4,"ECCOC",0,0,0,0
"473","BEEF BASIN 2013","B1_10",4,"ECCOC/D",0,0,0,0
"474","BEEF BASIN 2013","B1_10",4,"ELEL",0,0,0,0
"475","BEEF BASIN 2013","B1_10",4,"EPVI",0,0,0,0
"476","BEEF BASIN 2013","B1_10",4,"ERCI6",0,0,0,0
"477","BEEF BASIN 2013","B1_10",4,"GRFA",0,0,0,0
"478","BEEF BASIN 2013","B1_10",4,"GUSA",0,0,0,0
"479","BEEF BASIN 2013","B1_10",4,"GUSA/D",0,0,0,0
"480","BEEF BASIN 2013","B1_10",4,"HECO26",5,0.083,5,0.083
"481","BEEF BASIN 2013","B1_10",4,"HECO26/D",0,0,0,0
"482","BEEF BASIN 2013","B1_10",4,"HYACA2",0,0,0,0
"483","BEEF BASIN 2013","B1_10",4,"JUOS",0,0,0,0
"484","BEEF BASIN 2013","B1_10",4,"KRLA2",0,0,0,0
"485","BEEF BASIN 2013","B1_10",4,"KRLA2/DP",0,0,0,0
"486","BEEF BASIN 2013","B1_10",4,"LAOC3",0,0,0,0
"487","BEEF BASIN 2013","B1_10",4,"LEMO2",0,0,0,0
"488","BEEF BASIN 2013","B1_10",4,"MAFR3",0,0,0,0
"489","BEEF BASIN 2013","B1_10",4,"MAFR3/DP",0,0,0,0
"490","BEEF BASIN 2013","B1_10",4,"OENOT",0,0,0,0
"491","BEEF BASIN 2013","B1_10",4,"OPPO",0,0,0,0
"492","BEEF BASIN 2013","B1_10",4,"OPPO/D",0,0,0,0
"493","BEEF BASIN 2013","B1_10",4,"OPPO/DP",0,0,0,0
"494","BEEF BASIN 2013","B1_10",4,"PEPU7",0,0,0,0
"495","BEEF BASIN 2013","B1_10",4,"PIED",0,0,0,0
"496","BEEF BASIN 2013","B1_10",4,"PLPA2",0,0,0,0
"497","BEEF BASIN 2013","B1_10",4,"SALSO",0,0,0,0
"498","BEEF BASIN 2013","B1_10",4,"SALSO/D",0,0,0,0
"499","BEEF BASIN 2013","B1_10",4,"SPCO",0,0,0,0
"500","BEEF BASIN 2013","B1_10",4,"SPCR",0,0,0,0
"501","BEEF BASIN 2013","B1_10",4,"SPCR/D",0,0,0,0
"502","BEEF BASIN 2013","B1_10",4,"UNKSPR",0,0,0,0
"503","BEEF BASIN 2013","B1_10",4,"Total Foliar",37,0.617,37,0.617
"504","BEEF BASIN 2013","B1_10",4,"Total Litter",19,0.317,0,0
"505","BEEF BASIN 2013","B1_10",5,"Bare Soil",9,0.15,NA,NA
"506","BEEF BASIN 2013","B1_10",5,"ACHY",0,0,0,0
"507","BEEF BASIN 2013","B1_10",5,"AMID",0,0,0,0
"508","BEEF BASIN 2013","B1_10",5,"AMSIN",0,0,0,0
"509","BEEF BASIN 2013","B1_10",5,"ARPU9",0,0,0,0
"510","BEEF BASIN 2013","B1_10",5,"ARTR2",0,0,0,0
"511","BEEF BASIN 2013","B1_10",5,"ARTR2/D",2,0.033,2,0.033
"512","BEEF BASIN 2013","B1_10",5,"ARTR2/DP",0,0,0,0
"513","BEEF BASIN 2013","B1_10",5,"ATCA2",0,0,0,0
"514","BEEF BASIN 2013","B1_10",5,"ATCA2/D",0,0,0,0
"515","BEEF BASIN 2013","B1_10",5,"ATCA2/DP",0,0,0,0
"516","BEEF BASIN 2013","B1_10",5,"BOGR",26,0.433,29,0.483
"517","BEEF BASIN 2013","B1_10",5,"BOGR/D",0,0,0,0
"518","BEEF BASIN 2013","B1_10",5,"BRTE",0,0,0,0
"519","BEEF BASIN 2013","B1_10",5,"BRTE/D",0,0,0,0
"520","BEEF BASIN 2013","B1_10",5,"CHDE2",0,0,0,0
"521","BEEF BASIN 2013","B1_10",5,"CHNAA3",0,0,0,0
"522","BEEF BASIN 2013","B1_10",5,"CHVI/DP",0,0,0,0
"523","BEEF BASIN 2013","B1_10",5,"CHVI8",0,0,0,0
"524","BEEF BASIN 2013","B1_10",5,"CLLU2",0,0,0,0
"525","BEEF BASIN 2013","B1_10",5,"CRFL5",0,0,0,0
"526","BEEF BASIN 2013","B1_10",5,"DEPI",0,0,0,0
"527","BEEF BASIN 2013","B1_10",5,"DEPI/D",0,0,0,0
"528","BEEF BASIN 2013","B1_10",5,"ECCOC",0,0,0,0
"529","BEEF BASIN 2013","B1_10",5,"ECCOC/D",0,0,0,0
"530","BEEF BASIN 2013","B1_10",5,"ELEL",0,0,0,0
"531","BEEF BASIN 2013","B1_10",5,"EPVI",0,0,0,0
"532","BEEF BASIN 2013","B1_10",5,"ERCI6",0,0,0,0
"533","BEEF BASIN 2013","B1_10",5,"GRFA",0,0,0,0
"534","BEEF BASIN 2013","B1_10",5,"GUSA",1,0.017,2,0.033
"535","BEEF BASIN 2013","B1_10",5,"GUSA/D",0,0,0,0
"536","BEEF BASIN 2013","B1_10",5,"HECO26",8,0.133,8,0.133
"537","BEEF BASIN 2013","B1_10",5,"HECO26/D",0,0,0,0
"538","BEEF BASIN 2013","B1_10",5,"HYACA2",0,0,0,0
"539","BEEF BASIN 2013","B1_10",5,"JUOS",0,0,0,0
"540","BEEF BASIN 2013","B1_10",5,"KRLA2",0,0,0,0
"541","BEEF BASIN 2013","B1_10",5,"KRLA2/DP",0,0,0,0
"542","BEEF BASIN 2013","B1_10",5,"LAOC3",0,0,0,0
"543","BEEF BASIN 2013","B1_10",5,"LEMO2",0,0,0,0
"544","BEEF BASIN 2013","B1_10",5,"MAFR3",0,0,0,0
"545","BEEF BASIN 2013","B1_10",5,"MAFR3/DP",0,0,0,0
"546","BEEF BASIN 2013","B1_10",5,"OENOT",0,0,0,0
"547","BEEF BASIN 2013","B1_10",5,"OPPO",0,0,0,0
"548","BEEF BASIN 2013","B1_10",5,"OPPO/D",0,0,0,0
"549","BEEF BASIN 2013","B1_10",5,"OPPO/DP",0,0,0,0
"550","BEEF BASIN 2013","B1_10",5,"PEPU7",0,0,0,0
"551","BEEF BASIN 2013","B1_10",5,"PIED",0,0,0,0
"552","BEEF BASIN 2013","B1_10",5,"PLPA2",0,0,0,0
"553","BEEF BASIN 2013","B1_10",5,"SALSO",0,0,0,0
"554","BEEF BASIN 2013","B1_10",5,"SALSO/D",0,0,0,0
"555","BEEF BASIN 2013","B1_10",5,"SPCO",0,0,0,0
"556","BEEF BASIN 2013","B1_10",5,"SPCR",1,0.017,1,0.017
"557","BEEF BASIN 2013","B1_10",5,"SPCR/D",0,0,0,0
"558","BEEF BASIN 2013","B1_10",5,"UNKSPR",0,0,0,0
"559","BEEF BASIN 2013","B1_10",5,"Total Foliar",38,0.633,38,0.633
"560","BEEF BASIN 2013","B1_10",5,"Total Litter",13,0.217,0,0
"561","BEEF BASIN 2013","B1_2",1,"Bare Soil",10,0.167,NA,NA
"562","BEEF BASIN 2013","B1_2",1,"ACHY",0,0,0,0
"563","BEEF BASIN 2013","B1_2",1,"AMID",0,0,0,0
"564","BEEF BASIN 2013","B1_2",1,"AMSIN",0,0,0,0
"565","BEEF BASIN 2013","B1_2",1,"ARPU9",0,0,0,0
"566","BEEF BASIN 2013","B1_2",1,"ARTR2",0,0,0,0
"567","BEEF BASIN 2013","B1_2",1,"ARTR2/D",0,0,0,0
"568","BEEF BASIN 2013","B1_2",1,"ARTR2/DP",0,0,0,0
"569","BEEF BASIN 2013","B1_2",1,"ATCA2",3,0.05,3,0.05
"570","BEEF BASIN 2013","B1_2",1,"ATCA2/D",0,0,0,0
"571","BEEF BASIN 2013","B1_2",1,"ATCA2/DP",1,0.017,1,0.017
"572","BEEF BASIN 2013","B1_2",1,"BOGR",1,0.017,1,0.017
"573","BEEF BASIN 2013","B1_2",1,"BOGR/D",0,0,0,0
"574","BEEF BASIN 2013","B1_2",1,"BRTE",0,0,1,0.017
"575","BEEF BASIN 2013","B1_2",1,"BRTE/D",0,0,0,0
"576","BEEF BASIN 2013","B1_2",1,"CHDE2",0,0,0,0
"577","BEEF BASIN 2013","B1_2",1,"CHNAA3",0,0,0,0
"578","BEEF BASIN 2013","B1_2",1,"CHVI/DP",0,0,0,0
"579","BEEF BASIN 2013","B1_2",1,"CHVI8",0,0,0,0
"580","BEEF BASIN 2013","B1_2",1,"CLLU2",0,0,0,0
"581","BEEF BASIN 2013","B1_2",1,"CRFL5",0,0,0,0
"582","BEEF BASIN 2013","B1_2",1,"DEPI",0,0,0,0
"583","BEEF BASIN 2013","B1_2",1,"DEPI/D",0,0,0,0
"584","BEEF BASIN 2013","B1_2",1,"ECCOC",0,0,0,0
"585","BEEF BASIN 2013","B1_2",1,"ECCOC/D",0,0,0,0
"586","BEEF BASIN 2013","B1_2",1,"ELEL",0,0,0,0
"587","BEEF BASIN 2013","B1_2",1,"EPVI",0,0,0,0
"588","BEEF BASIN 2013","B1_2",1,"ERCI6",0,0,1,0.017
"589","BEEF BASIN 2013","B1_2",1,"GRFA",0,0,0,0
"590","BEEF BASIN 2013","B1_2",1,"GUSA",1,0.017,1,0.017
"591","BEEF BASIN 2013","B1_2",1,"GUSA/D",0,0,0,0
"592","BEEF BASIN 2013","B1_2",1,"HECO26",0,0,0,0
"593","BEEF BASIN 2013","B1_2",1,"HECO26/D",0,0,0,0
"594","BEEF BASIN 2013","B1_2",1,"HYACA2",0,0,0,0
"595","BEEF BASIN 2013","B1_2",1,"JUOS",0,0,0,0
"596","BEEF BASIN 2013","B1_2",1,"KRLA2",2,0.033,2,0.033
"597","BEEF BASIN 2013","B1_2",1,"KRLA2/DP",0,0,0,0
"598","BEEF BASIN 2013","B1_2",1,"LAOC3",0,0,0,0
"599","BEEF BASIN 2013","B1_2",1,"LEMO2",0,0,0,0
"600","BEEF BASIN 2013","B1_2",1,"MAFR3",0,0,0,0
"601","BEEF BASIN 2013","B1_2",1,"MAFR3/DP",0,0,0,0
"602","BEEF BASIN 2013","B1_2",1,"OENOT",0,0,0,0
"603","BEEF BASIN 2013","B1_2",1,"OPPO",0,0,0,0
"604","BEEF BASIN 2013","B1_2",1,"OPPO/D",0,0,0,0
"605","BEEF BASIN 2013","B1_2",1,"OPPO/DP",0,0,1,0.017
"606","BEEF BASIN 2013","B1_2",1,"PEPU7",0,0,0,0
"607","BEEF BASIN 2013","B1_2",1,"PIED",0,0,0,0
"608","BEEF BASIN 2013","B1_2",1,"PLPA2",0,0,0,0
"609","BEEF BASIN 2013","B1_2",1,"SALSO",0,0,0,0
"610","BEEF BASIN 2013","B1_2",1,"SALSO/D",0,0,0,0
"611","BEEF BASIN 2013","B1_2",1,"SPCO",0,0,0,0
"612","BEEF BASIN 2013","B1_2",1,"SPCR",25,0.417,25,0.417
"613","BEEF BASIN 2013","B1_2",1,"SPCR/D",0,0,0,0
"614","BEEF BASIN 2013","B1_2",1,"UNKSPR",0,0,0,0
"615","BEEF BASIN 2013","B1_2",1,"Total Foliar",33,0.55,33,0.55
"616","BEEF BASIN 2013","B1_2",1,"Total Litter",23,0.383,0,0
"617","BEEF BASIN 2013","B1_2",2,"Bare Soil",6,0.1,NA,NA
"618","BEEF BASIN 2013","B1_2",2,"ACHY",0,0,0,0
"619","BEEF BASIN 2013","B1_2",2,"AMID",0,0,0,0
"620","BEEF BASIN 2013","B1_2",2,"AMSIN",0,0,0,0
"621","BEEF BASIN 2013","B1_2",2,"ARPU9",0,0,0,0
"622","BEEF BASIN 2013","B1_2",2,"ARTR2",0,0,0,0
"623","BEEF BASIN 2013","B1_2",2,"ARTR2/D",0,0,0,0
"624","BEEF BASIN 2013","B1_2",2,"ARTR2/DP",0,0,0,0
"625","BEEF BASIN 2013","B1_2",2,"ATCA2",0,0,0,0
"626","BEEF BASIN 2013","B1_2",2,"ATCA2/D",0,0,0,0
"627","BEEF BASIN 2013","B1_2",2,"ATCA2/DP",0,0,0,0
"628","BEEF BASIN 2013","B1_2",2,"BOGR",4,0.067,4,0.067
"629","BEEF BASIN 2013","B1_2",2,"BOGR/D",0,0,0,0
"630","BEEF BASIN 2013","B1_2",2,"BRTE",0,0,0,0
"631","BEEF BASIN 2013","B1_2",2,"BRTE/D",0,0,0,0
"632","BEEF BASIN 2013","B1_2",2,"CHDE2",0,0,0,0
"633","BEEF BASIN 2013","B1_2",2,"CHNAA3",0,0,0,0
"634","BEEF BASIN 2013","B1_2",2,"CHVI/DP",0,0,0,0
"635","BEEF BASIN 2013","B1_2",2,"CHVI8",0,0,0,0
"636","BEEF BASIN 2013","B1_2",2,"CLLU2",0,0,0,0
"637","BEEF BASIN 2013","B1_2",2,"CRFL5",0,0,0,0
"638","BEEF BASIN 2013","B1_2",2,"DEPI",0,0,0,0
"639","BEEF BASIN 2013","B1_2",2,"DEPI/D",0,0,0,0
"640","BEEF BASIN 2013","B1_2",2,"ECCOC",0,0,0,0
"641","BEEF BASIN 2013","B1_2",2,"ECCOC/D",0,0,0,0
"642","BEEF BASIN 2013","B1_2",2,"ELEL",0,0,0,0
"643","BEEF BASIN 2013","B1_2",2,"EPVI",0,0,0,0
"644","BEEF BASIN 2013","B1_2",2,"ERCI6",1,0.017,1,0.017
"645","BEEF BASIN 2013","B1_2",2,"GRFA",0,0,0,0
"646","BEEF BASIN 2013","B1_2",2,"GUSA",1,0.017,1,0.017
"647","BEEF BASIN 2013","B1_2",2,"GUSA/D",0,0,0,0
"648","BEEF BASIN 2013","B1_2",2,"HECO26",2,0.033,2,0.033
"649","BEEF BASIN 2013","B1_2",2,"HECO26/D",0,0,0,0
"650","BEEF BASIN 2013","B1_2",2,"HYACA2",0,0,0,0
"651","BEEF BASIN 2013","B1_2",2,"JUOS",0,0,0,0
"652","BEEF BASIN 2013","B1_2",2,"KRLA2",0,0,0,0
"653","BEEF BASIN 2013","B1_2",2,"KRLA2/DP",0,0,0,0
"654","BEEF BASIN 2013","B1_2",2,"LAOC3",0,0,0,0
"655","BEEF BASIN 2013","B1_2",2,"LEMO2",0,0,0,0
"656","BEEF BASIN 2013","B1_2",2,"MAFR3",0,0,0,0
"657","BEEF BASIN 2013","B1_2",2,"MAFR3/DP",0,0,0,0
"658","BEEF BASIN 2013","B1_2",2,"OENOT",0,0,0,0
"659","BEEF BASIN 2013","B1_2",2,"OPPO",0,0,0,0
"660","BEEF BASIN 2013","B1_2",2,"OPPO/D",0,0,0,0
"661","BEEF BASIN 2013","B1_2",2,"OPPO/DP",0,0,0,0
"662","BEEF BASIN 2013","B1_2",2,"PEPU7",0,0,0,0
"663","BEEF BASIN 2013","B1_2",2,"PIED",0,0,0,0
"664","BEEF BASIN 2013","B1_2",2,"PLPA2",0,0,0,0
"665","BEEF BASIN 2013","B1_2",2,"SALSO",1,0.017,1,0.017
"666","BEEF BASIN 2013","B1_2",2,"SALSO/D",0,0,0,0
"667","BEEF BASIN 2013","B1_2",2,"SPCO",0,0,0,0
"668","BEEF BASIN 2013","B1_2",2,"SPCR",29,0.483,30,0.5
"669","BEEF BASIN 2013","B1_2",2,"SPCR/D",0,0,0,0
"670","BEEF BASIN 2013","B1_2",2,"UNKSPR",0,0,0,0
"671","BEEF BASIN 2013","B1_2",2,"Total Foliar",38,0.633,38,0.633
"672","BEEF BASIN 2013","B1_2",2,"Total Litter",20,0.333,0,0
"673","BEEF BASIN 2013","B1_2",3,"Bare Soil",8,0.133,NA,NA
"674","BEEF BASIN 2013","B1_2",3,"ACHY",0,0,0,0
"675","BEEF BASIN 2013","B1_2",3,"AMID",0,0,0,0
"676","BEEF BASIN 2013","B1_2",3,"AMSIN",0,0,0,0
"677","BEEF BASIN 2013","B1_2",3,"ARPU9",0,0,0,0
"678","BEEF BASIN 2013","B1_2",3,"ARTR2",0,0,0,0
"679","BEEF BASIN 2013","B1_2",3,"ARTR2/D",0,0,0,0
"680","BEEF BASIN 2013","B1_2",3,"ARTR2/DP",0,0,0,0
"681","BEEF BASIN 2013","B1_2",3,"ATCA2",4,0.067,4,0.067
"682","BEEF BASIN 2013","B1_2",3,"ATCA2/D",0,0,0,0
"683","BEEF BASIN 2013","B1_2",3,"ATCA2/DP",2,0.033,2,0.033
"684","BEEF BASIN 2013","B1_2",3,"BOGR",1,0.017,2,0.033
"685","BEEF BASIN 2013","B1_2",3,"BOGR/D",0,0,0,0
"686","BEEF BASIN 2013","B1_2",3,"BRTE",0,0,0,0
"687","BEEF BASIN 2013","B1_2",3,"BRTE/D",0,0,0,0
"688","BEEF BASIN 2013","B1_2",3,"CHDE2",0,0,0,0
"689","BEEF BASIN 2013","B1_2",3,"CHNAA3",0,0,0,0
"690","BEEF BASIN 2013","B1_2",3,"CHVI/DP",0,0,0,0
"691","BEEF BASIN 2013","B1_2",3,"CHVI8",0,0,0,0
"692","BEEF BASIN 2013","B1_2",3,"CLLU2",0,0,0,0
"693","BEEF BASIN 2013","B1_2",3,"CRFL5",0,0,0,0
"694","BEEF BASIN 2013","B1_2",3,"DEPI",0,0,0,0
"695","BEEF BASIN 2013","B1_2",3,"DEPI/D",0,0,0,0
"696","BEEF BASIN 2013","B1_2",3,"ECCOC",0,0,0,0
"697","BEEF BASIN 2013","B1_2",3,"ECCOC/D",0,0,0,0
"698","BEEF BASIN 2013","B1_2",3,"ELEL",0,0,0,0
"699","BEEF BASIN 2013","B1_2",3,"EPVI",0,0,0,0
"700","BEEF BASIN 2013","B1_2",3,"ERCI6",0,0,0,0
"701","BEEF BASIN 2013","B1_2",3,"GRFA",0,0,0,0
"702","BEEF BASIN 2013","B1_2",3,"GUSA",0,0,0,0
"703","BEEF BASIN 2013","B1_2",3,"GUSA/D",0,0,0,0
"704","BEEF BASIN 2013","B1_2",3,"HECO26",6,0.1,6,0.1
"705","BEEF BASIN 2013","B1_2",3,"HECO26/D",0,0,0,0
"706","BEEF BASIN 2013","B1_2",3,"HYACA2",0,0,0,0
"707","BEEF BASIN 2013","B1_2",3,"JUOS",0,0,0,0
"708","BEEF BASIN 2013","B1_2",3,"KRLA2",0,0,0,0
"709","BEEF BASIN 2013","B1_2",3,"KRLA2/DP",0,0,0,0
"710","BEEF BASIN 2013","B1_2",3,"LAOC3",0,0,0,0
"711","BEEF BASIN 2013","B1_2",3,"LEMO2",0,0,0,0
"712","BEEF BASIN 2013","B1_2",3,"MAFR3",0,0,0,0
"713","BEEF BASIN 2013","B1_2",3,"MAFR3/DP",0,0,0,0
"714","BEEF BASIN 2013","B1_2",3,"OENOT",0,0,0,0
"715","BEEF BASIN 2013","B1_2",3,"OPPO",2,0.033,2,0.033
"716","BEEF BASIN 2013","B1_2",3,"OPPO/D",0,0,0,0
"717","BEEF BASIN 2013","B1_2",3,"OPPO/DP",0,0,0,0
"718","BEEF BASIN 2013","B1_2",3,"PEPU7",1,0.017,1,0.017
"719","BEEF BASIN 2013","B1_2",3,"PIED",0,0,0,0
"720","BEEF BASIN 2013","B1_2",3,"PLPA2",0,0,0,0
"721","BEEF BASIN 2013","B1_2",3,"SALSO",0,0,0,0
"722","BEEF BASIN 2013","B1_2",3,"SALSO/D",0,0,0,0
"723","BEEF BASIN 2013","B1_2",3,"SPCO",0,0,0,0
"724","BEEF BASIN 2013","B1_2",3,"SPCR",19,0.317,19,0.317
"725","BEEF BASIN 2013","B1_2",3,"SPCR/D",0,0,0,0
"726","BEEF BASIN 2013","B1_2",3,"UNKSPR",0,0,0,0
"727","BEEF BASIN 2013","B1_2",3,"Total Foliar",35,0.583,35,0.583
"728","BEEF BASIN 2013","B1_2",3,"Total Litter",31,0.517,0,0
"729","BEEF BASIN 2013","B1_2",4,"Bare Soil",7,0.117,NA,NA
"730","BEEF BASIN 2013","B1_2",4,"ACHY",0,0,0,0
"731","BEEF BASIN 2013","B1_2",4,"AMID",0,0,0,0
"732","BEEF BASIN 2013","B1_2",4,"AMSIN",0,0,0,0
"733","BEEF BASIN 2013","B1_2",4,"ARPU9",0,0,0,0
"734","BEEF BASIN 2013","B1_2",4,"ARTR2",0,0,0,0
